time,temperature,rh,windspd,windir,ws100,pars,vis,flowcapt,windgus
1/5/2022 11:50,-21.38888889,79.5,14.797024,345.3,0,760,1284,1.642,16.585184
1/5/2022 11:51,-21.44444444,79.2,14.260576,347.8,0,588,1254,1.143,15.6464
1/5/2022 11:52,-21.55555556,79,15.467584,346.3,0,782,1177,2.04,16.585184
1/5/2022 11:53,-21.55555556,78.9,13.232384,344.3,0,504,1095,0.685,15.288768
1/5/2022 11:54,-21.55555556,78.9,13.232384,343.6,0,549,996,0.814,14.931136
1/5/2022 11:55,-21.55555556,79.1,12.874752,348.1,0,582,1033,0.921,14.484096
1/5/2022 11:56,-21.55555556,79.1,13.768832,347.6,0,621,1062,1.549,15.378176
1/5/2022 11:57,-21.55555556,79.1,13.277088,345.6,0,655,1131,0.901,15.959328
1/5/2022 11:58,-21.55555556,79.2,15.065248,347.1,0,749,1041,2.619,18.418048
1/5/2022 11:59,-21.61111111,79.2,15.467584,352.8,0,966,882,2.648,17.166336
1/5/2022 12:00,-21.61111111,79,14.30528,351.2,0,696,814,1.783,16.227552
1/5/2022 12:01,-21.66666667,78.8,14.439392,355.9,0,646,807,1.517,16.674592
1/5/2022 12:02,-21.66666667,78.8,13.18768,350.9,0,588,785,1.185,15.288768
1/5/2022 12:03,-21.66666667,78.9,12.204192,350.5,0,491,1003,0.543,13.590016
1/5/2022 12:04,-21.66666667,79.1,12.472416,352.9,0,480,1224,0.809,13.321792
1/5/2022 12:05,-21.61111111,79.2,11.176,347.3,0,360,1474,0.452,12.74064
1/5/2022 12:06,-21.55555556,79.4,12.2936,346.4,0,473,1753,0.432,13.679424
1/5/2022 12:07,-21.55555556,79.5,13.008864,346.1,0,646,1783,0.98,15.378176
1/5/2022 12:08,-21.55555556,79.4,12.427712,351.3,0,390,1656,0.581,14.886432
1/5/2022 12:09,-21.55555556,79.3,12.874752,347.7,0,491,1572,0.65,14.439392
1/5/2022 12:10,-21.61111111,79,13.008864,346.4,0,434,1406,0.634,15.19936
1/5/2022 12:11,-21.66666667,78.9,14.08176,347.9,0,730,1154,1.365,16.719296
1/5/2022 12:12,-21.72222222,78.8,13.277088,346.7,0,370,1131,0.696,15.556992
1/5/2022 12:13,-21.77777778,78.7,15.244064,344.7,0,558,1055,1.31,17.21104
1/5/2022 12:14,-21.83333333,78.7,14.08176,346.4,0,462,941,0.68,16.31696
1/5/2022 12:15,-21.88888889,78.7,13.902944,347.6,0,430,905,0.577,16.09344
1/5/2022 12:16,-21.88888889,78.7,14.215872,348.1,0,435,867,0.469,16.09344
1/5/2022 12:17,-21.88888889,78.8,14.573504,345.9,0,539,813,0.922,16.585184
1/5/2022 12:18,-21.94444444,78.8,15.109952,345.8,0,675,769,0.842,17.971008
1/5/2022 12:19,-21.94444444,78.7,15.065248,344.5,0,583,749,1.095,17.65808
1/5/2022 12:20,-22,78.6,15.020544,351.5,0,474,658,1.163,17.65808
1/5/2022 12:21,-22.05555556,78.4,15.735808,351.5,0,496,622,1.037,17.389856
1/5/2022 12:22,-22,78.4,14.484096,349,0,348,623,0.445,17.166336
1/5/2022 12:23,-22.05555556,78.5,14.886432,354.3,0,320,666,0.442,16.585184
1/5/2022 12:24,-22,78.4,15.601696,351.5,0,531,688,1.032,17.702784
1/5/2022 12:25,-22.05555556,78.2,14.931136,344.7,0,391,725,0.403,16.004032
1/5/2022 12:26,-22.05555556,78.2,14.439392,349.6,0,315,748,0.326,15.6464
1/5/2022 12:27,-22,78.2,13.63472,352.7,0,274,785,0.309,15.154656
1/5/2022 12:28,-22.05555556,78.2,13.500608,352.8,0,242,813,0.344,17.21104
1/5/2022 12:29,-22.05555556,78.3,14.573504,354.6,0,311,821,0.45,16.942816
1/5/2022 12:30,-22.05555556,78.3,14.886432,353.5,0,263,836,0.472,16.451072
1/5/2022 12:31,-22.05555556,78,14.573504,350.6,0,157,873,0.214,15.825216
1/5/2022 12:32,-22.05555556,77.9,12.204192,351.4,0,111,1001,0.128,13.947648
1/5/2022 12:33,-22.05555556,77.9,14.171168,0.819,0,142,1121,0.193,15.42288
1/5/2022 12:34,-22.05555556,77.8,13.321792,356.2,0,111,1283,0.103,14.97584
1/5/2022 12:35,-22.11111111,77.8,12.204192,353.6,0,68,1511,0.058,13.768832
1/5/2022 12:36,-22.11111111,77.9,11.891264,350.3,0,131,1776,0.045,14.215872
1/5/2022 12:37,-22.11111111,78.2,11.39952,350.4,0,136,1943,0.033,12.830048
1/5/2022 12:38,-22.11111111,78.4,11.310112,346.3,0,111,2305,0.017,13.232384
1/5/2022 12:39,-22.11111111,78.7,12.159488,345.9,0,80,2411,0.031,13.679424
1/5/2022 12:40,-22.05555556,78.8,10.95248,344.2,0,71,2525,0.01,12.383008
1/5/2022 12:41,-22.05555556,79,11.578336,342.4,0,82,2501,0.03,13.277088
1/5/2022 12:42,-22.05555556,79.1,11.667744,346,0,90,2478,0.028,13.947648
1/5/2022 12:43,-22.05555556,79.1,13.455904,345.2,0,160,2085,0.113,14.75232
1/5/2022 12:44,-22.11111111,79.1,12.51712,349,0,137,1920,0.101,14.037056
1/5/2022 12:45,-22.11111111,79,11.39952,348.8,0,201,1814,0.034,13.008864
1/5/2022 12:46,-22.11111111,79.1,12.606528,346.3,0,79,1783,0.055,13.679424
1/5/2022 12:47,-22.16666667,78.9,13.724128,351.4,0,107,1625,0.151,14.707616
1/5/2022 12:48,-22.22222222,78.5,12.07008,356.7,0,50,1677,0.064,14.037056
1/5/2022 12:49,-22.27777778,78.3,12.025376,358.1,0,80,1910,0.068,14.349984
1/5/2022 12:50,-22.33333333,78.2,11.086592,352,0,80,1844,0.06,13.098272
1/5/2022 12:51,-22.33333333,78.3,10.639552,348.4,0,34,1920,0.014,12.74064
1/5/2022 12:52,-22.33333333,78.5,10.28192,353.6,0,21,2229,0.01,12.427712
1/5/2022 12:53,-22.33333333,78.8,11.131296,348.9,0,43,2698,0.025,14.618208
1/5/2022 12:54,-22.27777778,78.9,13.366496,345.9,0,99,2569,0.103,15.556992
1/5/2022 12:55,-22.33333333,78.8,13.500608,345.8,0,96,2501,0.121,14.5288
1/5/2022 12:56,-22.33333333,78.7,11.310112,346.2,0,33,2441,0.018,12.338304
1/5/2022 12:57,-22.27777778,78.7,12.025376,350.4,0,52,2304,0.032,13.455904
1/5/2022 12:58,-22.27777778,78.7,11.488928,346.3,0,69,1981,0.025,12.561824
1/5/2022 12:59,-22.33333333,78.8,10.907776,341.8,0,54,2070,0.013,11.757152
1/5/2022 13:00,-22.33333333,78.9,11.265408,345,0,62,2198,0.019,12.204192
1/5/2022 13:01,-22.38888889,78.8,11.891264,341.7,0,40,2221,0.026,13.813536
1/5/2022 13:02,-22.38888889,78.8,13.098272,347.7,0,101,2090,0.084,15.333472
1/5/2022 13:03,-22.44444444,78.8,12.561824,349.6,0,95,1844,0.096,14.439392
1/5/2022 13:04,-22.44444444,78.7,13.500608,348.2,0,86,1648,0.084,14.5288
1/5/2022 13:05,-22.44444444,78.7,11.757152,348.7,0,57,1634,0.043,12.919456
1/5/2022 13:06,-22.5,78.7,12.427712,347.8,0,71,1566,0.063,14.841728
1/5/2022 13:07,-22.5,78.7,11.801856,1.122,0,25,1837,0.029,13.053568
1/5/2022 13:08,-22.44444444,78.6,12.338304,2.18,0,85,2161,0.046,14.662912
1/5/2022 13:09,-22.5,78.4,12.204192,351.7,0,139,2244,0.082,14.126464
1/5/2022 13:10,-22.55555556,78.2,13.321792,348.6,0,108,2123,0.12,14.5288
1/5/2022 13:11,-22.61111111,78.1,13.18768,345.5,0,134,1996,0.131,15.42288
1/5/2022 13:12,-22.66666667,77.9,11.757152,346.4,0,39,1724,0.042,13.813536
1/5/2022 13:13,-22.66666667,78,13.142976,348.3,0,97,1503,0.166,15.959328
1/5/2022 13:14,-22.72222222,78.1,13.008864,348.4,0,85,1458,0.073,14.439392
1/5/2022 13:15,-22.77777778,78,13.4112,347,0,144,1495,0.111,15.42288
1/5/2022 13:16,-22.77777778,78.1,14.618208,346.1,0,244,1412,0.393,16.98752
1/5/2022 13:17,-22.77777778,78,13.18768,350.3,0,120,1336,0.092,15.19936
1/5/2022 13:18,-22.77777778,77.9,12.74064,348.7,0,59,1320,0.083,14.707616
1/5/2022 13:19,-22.77777778,77.9,14.171168,353.3,0,244,1312,0.339,16.585184
1/5/2022 13:20,-22.83333333,77.8,13.724128,351,0,124,1224,0.191,15.825216
1/5/2022 13:21,-22.88888889,77.7,14.931136,355.4,0,218,1216,0.652,16.98752
1/5/2022 13:22,-22.88888889,77.5,14.260576,357,0,213,1146,0.44,16.138144
1/5/2022 13:23,-22.94444444,77.5,14.215872,355.7,0,254,1002,0.317,15.825216
1/5/2022 13:24,-22.94444444,77.5,13.590016,353.1,0,79,988,0.236,16.31696
1/5/2022 13:25,-22.94444444,77.6,13.4112,354.1,0,114,1069,0.174,15.378176
1/5/2022 13:26,-22.94444444,77.7,12.338304,355.7,0,42,1277,0.08,15.288768
1/5/2022 13:27,-22.94444444,77.7,12.025376,356.8,0,46,1465,0.088,14.886432
1/5/2022 13:28,-22.94444444,77.8,10.192512,355.1,0,4,1806,0.011,12.159488
1/5/2022 13:29,-22.94444444,78,11.220704,352,0,19,2115,0.026,13.724128
1/5/2022 13:30,-22.94444444,78.2,13.321792,349.6,0,31,2213,0.059,13.992352
1/5/2022 13:31,-22.94444444,78.1,12.785344,350.8,0,27,2220,0.054,13.724128
1/5/2022 13:32,-22.94444444,78,11.801856,350.1,0,24,2281,0.029,13.321792
1/5/2022 13:33,-22.94444444,78.1,11.980672,353.7,0,17,2214,0.029,13.008864
1/5/2022 13:34,-22.94444444,78.1,10.594848,352.4,0,10,2349,0.009,11.84656
1/5/2022 13:35,-22.94444444,78.2,10.818368,353,0,13,2828,0.011,12.427712
1/5/2022 13:36,-22.88888889,78.3,10.460736,348.7,0,9,3265,0.008,12.561824
1/5/2022 13:37,-22.83333333,78.4,11.086592,348.5,0,37,3447,0.02,12.51712
1/5/2022 13:38,-22.83333333,78.4,12.51712,347,0,38,3439,0.044,13.947648
1/5/2022 13:39,-22.88888889,78.3,12.874752,344.4,0,56,3142,0.063,14.662912
1/5/2022 13:40,-22.88888889,78.2,12.695936,342.8,0,45,2539,0.076,13.85824
1/5/2022 13:41,-22.88888889,78.2,13.008864,348,0,70,2055,0.079,14.260576
1/5/2022 13:42,-22.94444444,78.2,12.427712,347.1,0,44,1760,0.064,13.992352
1/5/2022 13:43,-23,78.2,11.578336,348,0,24,1693,0.038,12.606528
1/5/2022 13:44,-22.94444444,78.2,12.561824,344.8,0,39,1654,0.058,14.394688
1/5/2022 13:45,-23,78.3,11.354816,345.3,0,23,1776,0.03,13.098272
1/5/2022 13:46,-23,78.3,13.142976,345,0,58,1821,0.12,15.333472
1/5/2022 13:47,-23,78.4,12.96416,347.1,0,27,1775,0.095,14.662912
1/5/2022 13:48,-23.05555556,78.3,12.383008,346.4,0,47,1699,0.064,15.42288
1/5/2022 13:49,-23.05555556,78.3,13.545312,350.4,0,77,1677,0.117,14.841728
1/5/2022 13:50,-23,78.2,12.472416,349.1,0,50,1564,0.085,14.662912
1/5/2022 13:51,-23.05555556,78.1,10.818368,352.4,0,27,1761,0.019,13.098272
1/5/2022 13:52,-23.05555556,78.1,12.338304,349.4,0,73,1836,0.111,14.5288
1/5/2022 13:53,-23.05555556,78.1,12.695936,349.7,0,42,1814,0.076,14.394688
1/5/2022 13:54,-23.05555556,78,12.427712,352.4,0,22,1883,0.056,14.662912
1/5/2022 13:55,-23.05555556,78,12.114784,353.9,0,26,1943,0.059,13.768832
1/5/2022 13:56,-23.05555556,78,12.025376,348.9,0,14,1965,0.029,13.366496
1/5/2022 13:57,-23.05555556,77.9,12.159488,350.1,0,23,2099,0.03,13.455904
1/5/2022 13:58,-23,77.8,10.237216,350.9,0,8,2608,0.008,11.757152
1/5/2022 13:59,-23.05555556,77.9,11.086592,352.5,0,46,2967,0.015,12.651232
1/5/2022 14:00,-23.05555556,78,9.253728,347.2,0,54,3447,0.006,10.863072
1/5/2022 14:01,-23.05555556,78.2,12.248896,342.4,0,46,3424,0.025,13.590016
1/5/2022 14:02,-23.05555556,78.2,12.204192,341.8,0,41,3333,0.039,14.439392
1/5/2022 14:03,-23.05555556,78.2,13.277088,345.5,0,59,2890,0.094,15.288768
1/5/2022 14:04,-23.11111111,78.2,13.142976,352,0,30,2479,0.099,14.97584
1/5/2022 14:05,-23.11111111,78,11.354816,348.7,0,20,2168,0.021,12.606528
1/5/2022 14:06,-23.11111111,78,11.444224,349.9,0,26,2025,0.033,12.651232
1/5/2022 14:07,-23.11111111,78.1,12.561824,352.8,0,25,2040,0.079,14.037056
1/5/2022 14:08,-23.16666667,78,12.114784,347.9,0,15,2099,0.043,14.126464
1/5/2022 14:09,-23.22222222,78,12.785344,346.7,0,42,2151,0.089,14.97584
1/5/2022 14:10,-23.22222222,77.9,14.260576,344.8,0,98,1836,0.219,16.272256
1/5/2022 14:11,-23.27777778,77.8,13.098272,351.2,0,67,1677,0.232,15.19936
1/5/2022 14:12,-23.27777778,77.8,12.695936,345.4,0,33,1573,0.07,14.5288
1/5/2022 14:13,-23.33333333,77.8,13.321792,344.9,0,57,1411,0.126,14.841728
1/5/2022 14:14,-23.33333333,77.7,12.830048,346.4,0,59,1312,0.077,14.931136
1/5/2022 14:15,-23.27777778,77.7,12.919456,348.3,0,88,1525,0.109,14.97584
1/5/2022 14:16,-23.33333333,77.7,13.545312,347.5,0,129,1540,0.179,14.707616
1/5/2022 14:17,-23.33333333,77.6,12.338304,347.5,0,89,1426,0.142,13.590016
1/5/2022 14:18,-23.33333333,77.6,14.037056,350.9,0,100,1373,0.222,15.735808
1/5/2022 14:19,-23.33333333,77.5,13.545312,350.8,0,75,1398,0.128,14.931136
1/5/2022 14:20,-23.38888889,77.4,12.383008,350,0,78,1321,0.061,14.439392
1/5/2022 14:21,-23.33333333,77.4,13.4112,351,0,74,1411,0.107,15.333472
1/5/2022 14:22,-23.33333333,77.3,11.801856,350.5,0,41,1661,0.019,13.142976
1/5/2022 14:23,-23.33333333,77.4,12.114784,357.7,0,47,2064,0.042,13.679424
1/5/2022 14:24,-23.33333333,77.5,13.4112,350.4,0,73,2152,0.099,14.707616
1/5/2022 14:25,-23.33333333,77.5,11.935968,354.5,0,51,2244,0.059,14.394688
1/5/2022 14:26,-23.33333333,77.6,11.220704,351.4,0,58,2380,0.014,12.651232
1/5/2022 14:27,-23.33333333,77.8,10.237216,350.7,0,51,2623,0.006,12.51712
1/5/2022 14:28,-23.38888889,77.9,10.460736,349.7,0,59,2684,0.013,11.980672
1/5/2022 14:29,-23.33333333,78.1,10.192512,350.4,0,77,2921,0.017,11.891264
1/5/2022 14:30,-23.27777778,78.1,9.343136,350.5,0,61,3233,0.004,10.818368
1/5/2022 14:31,-23.33333333,78.2,10.684256,346.3,0,34,3588,0.01,11.667744
1/5/2022 14:32,-23.33333333,78.2,11.488928,352.1,0,55,3541,0.018,13.545312
1/5/2022 14:33,-23.27777778,78.2,11.84656,352.6,0,118,3272,0.046,13.142976
1/5/2022 14:34,-23.33333333,78.1,11.533632,346,0,65,3043,0.031,13.008864
1/5/2022 14:35,-23.27777778,78,13.18768,345.4,0,56,2683,0.085,14.662912
1/5/2022 14:36,-23.33333333,77.9,12.159488,350.8,0,33,2245,0.036,13.142976
1/5/2022 14:37,-23.38888889,77.8,12.96416,349.4,0,45,1911,0.087,14.439392
1/5/2022 14:38,-23.33333333,77.7,12.74064,351.9,0,29,1782,0.082,14.349984
1/5/2022 14:39,-23.38888889,77.6,12.695936,359.7,0,43,1729,0.055,14.171168
1/5/2022 14:40,-23.38888889,77.6,12.561824,348.9,0,34,1753,0.064,13.455904
1/5/2022 14:41,-23.38888889,77.6,13.768832,346.6,0,95,1685,0.159,17.032224
1/5/2022 14:42,-23.44444444,77.5,14.171168,346,0,138,1588,0.308,16.719296
1/5/2022 14:43,-23.44444444,77.4,14.618208,351.3,0,132,1457,0.328,16.227552
1/5/2022 14:44,-23.44444444,77.2,12.874752,346.8,0,86,1365,0.07,14.5288
1/5/2022 14:45,-23.44444444,77.1,13.455904,348.1,0,67,1344,0.119,14.886432
1/5/2022 14:46,-23.44444444,77.1,13.142976,349.1,0,72,1344,0.067,14.75232
1/5/2022 14:47,-23.44444444,77.1,12.51712,348.3,0,64,1480,0.052,13.813536
1/5/2022 14:48,-23.44444444,77.1,12.651232,350.2,0,63,1693,0.04,14.931136
1/5/2022 14:49,-23.5,77.2,12.74064,348,0,80,1845,0.049,14.126464
1/5/2022 14:50,-23.5,77.2,13.008864,350.9,0,51,1866,0.066,14.349984
1/5/2022 14:51,-23.55555556,77.2,11.980672,349.5,0,43,1996,0.021,13.232384
1/5/2022 14:52,-23.55555556,77.4,11.39952,350.5,0,45,2160,0.015,12.51712
1/5/2022 14:53,-23.55555556,77.5,11.757152,349.5,0,72,2258,0.018,13.142976
1/5/2022 14:54,-23.55555556,77.6,10.907776,347.8,0,72,2319,0.015,13.232384
1/5/2022 14:55,-23.5,77.7,10.147808,347.1,0,66,2653,0.006,11.488928
1/5/2022 14:56,-23.5,78,10.50544,348.1,0,114,2791,0.008,11.757152
1/5/2022 14:57,-23.44444444,78.1,9.656064,347.5,0,109,2829,0.005,11.488928
1/5/2022 14:58,-23.38888889,78.3,9.745472,350,0,56,2981,0.007,11.62304
1/5/2022 14:59,-23.38888889,78.4,8.538464,346.3,0,90,3272,0.003,10.460736
1/5/2022 15:00,-23.38888889,78.4,8.896096,347.2,0,143,3318,0.006,10.326624
1/5/2022 15:01,-23.38888889,78.4,11.176,353.6,0,253,3248,0.039,13.85824
1/5/2022 15:02,-23.44444444,78.2,12.248896,351.3,0,149,2920,0.073,13.85824
1/5/2022 15:03,-23.5,78.1,11.667744,353.4,0,42,2729,0.016,12.785344
1/5/2022 15:04,-23.5,77.8,11.444224,353.1,0,62,2433,0.025,12.830048
1/5/2022 15:05,-23.55555556,77.6,11.891264,354.1,0,39,2213,0.034,13.455904
1/5/2022 15:06,-23.55555556,77.4,11.086592,347.5,0,15,2252,0.013,12.383008
1/5/2022 15:07,-23.55555556,77.3,12.248896,343.7,0,26,2601,0.044,14.394688
1/5/2022 15:08,-23.61111111,77.3,12.07008,348,0,36,2441,0.053,13.724128
1/5/2022 15:09,-23.61111111,77.2,11.488928,351.3,0,26,2387,0.027,12.785344
1/5/2022 15:10,-23.61111111,77.2,10.997184,345.8,0,15,2320,0.012,12.07008
1/5/2022 15:11,-23.61111111,77.5,9.879584,344.6,0,16,2357,0.003,10.639552
1/5/2022 15:12,-23.55555556,77.8,10.684256,349.3,0,56,2350,0.017,11.712448
1/5/2022 15:13,-23.55555556,77.9,10.95248,346.5,0,59,2531,0.026,12.785344
1/5/2022 15:14,-23.55555556,77.9,11.39952,343.7,0,75,2563,0.029,14.126464
1/5/2022 15:15,-23.55555556,77.8,12.874752,342.9,0,86,2380,0.091,14.886432
1/5/2022 15:16,-23.61111111,77.8,12.74064,344.9,0,45,1996,0.071,14.5288
1/5/2022 15:17,-23.66666667,77.7,11.444224,345,0,25,1837,0.023,12.830048
1/5/2022 15:18,-23.61111111,77.7,12.025376,347.4,0,15,1851,0.031,13.500608
1/5/2022 15:19,-23.66666667,77.5,12.606528,350.8,0,22,1822,0.035,13.455904
1/5/2022 15:20,-23.72222222,77.3,10.684256,349.3,0,14,2305,0.007,11.62304
1/5/2022 15:21,-23.72222222,77.3,10.103104,348.2,0,17,3141,0.004,11.712448
1/5/2022 15:22,-23.72222222,77.5,11.578336,345.4,0,32,3479,0.029,14.037056
1/5/2022 15:23,-23.72222222,77.4,12.204192,342.3,0,31,3317,0.039,13.679424
1/5/2022 15:24,-23.72222222,77.4,11.980672,346.8,0,25,3326,0.029,13.545312
1/5/2022 15:25,-23.72222222,77.4,12.248896,347.2,0,45,2950,0.049,13.947648
1/5/2022 15:26,-23.72222222,77.4,12.025376,349.1,0,22,2305,0.031,13.366496
1/5/2022 15:27,-23.72222222,77.4,11.041888,346.3,0,21,1972,0.014,12.159488
1/5/2022 15:28,-23.72222222,77.5,11.667744,345.3,0,26,2099,0.034,13.455904
1/5/2022 15:29,-23.72222222,77.6,13.008864,349.1,0,53,1979,0.07,13.992352
1/5/2022 15:30,-23.72222222,77.5,12.204192,345.1,0,32,1970,0.031,13.232384
1/5/2022 15:31,-23.72222222,77.4,11.757152,346.6,0,36,2069,0.04,13.545312
1/5/2022 15:32,-23.72222222,77.4,11.935968,342.7,0,23,2008,0.029,13.142976
1/5/2022 15:33,-23.72222222,77.3,11.131296,341.2,0,35,2099,0.02,12.561824
1/5/2022 15:34,-23.66666667,77.3,12.472416,344.9,0,46,2166,0.05,14.171168
1/5/2022 15:35,-23.66666667,77.4,11.980672,345.8,0,28,2122,0.045,13.232384
1/5/2022 15:36,-23.66666667,77.3,12.785344,345.7,0,31,2010,0.062,14.439392
1/5/2022 15:37,-23.72222222,77.2,11.533632,343.8,0,25,2090,0.027,13.277088
1/5/2022 15:38,-23.72222222,77.2,12.51712,344.7,0,31,2003,0.051,13.992352
1/5/2022 15:39,-23.72222222,77.2,13.232384,342.2,0,89,1903,0.106,14.97584
1/5/2022 15:40,-23.72222222,77.1,13.768832,343.4,0,99,1751,0.191,15.6464
1/5/2022 15:41,-23.77777778,77.2,12.74064,340.7,0,59,1585,0.059,14.349984
1/5/2022 15:42,-23.77777778,77.3,13.679424,343.2,0,66,1336,0.149,15.735808
1/5/2022 15:43,-23.77777778,77.2,12.383008,342.1,0,38,1311,0.037,13.992352
1/5/2022 15:44,-23.77777778,77.2,14.126464,344.5,0,142,1222,0.243,15.601696
1/5/2022 15:45,-23.83333333,77,14.349984,344.1,0,197,1251,0.199,15.959328
1/5/2022 15:46,-23.88888889,76.8,14.037056,339.2,0,96,1207,0.179,15.333472
1/5/2022 15:47,-23.88888889,76.8,13.813536,340.3,0,64,1215,0.138,15.467584
1/5/2022 15:48,-23.88888889,76.7,13.590016,342.9,0,80,1039,0.121,15.109952
1/5/2022 15:49,-23.88888889,76.7,13.947648,345.5,0,126,1070,0.189,16.227552
1/5/2022 15:50,-23.94444444,76.7,12.919456,348.8,0,85,1161,0.118,15.154656
1/5/2022 15:51,-24,76.5,12.159488,352.5,0,85,1237,0.087,14.215872
1/5/2022 15:52,-24,76.6,13.902944,353.3,0,110,1276,0.179,15.86992
1/5/2022 15:53,-24,76.6,13.63472,350.6,0,153,1283,0.153,15.42288
1/5/2022 15:54,-24,76.6,13.4112,353.7,0,99,1321,0.131,14.707616
1/5/2022 15:55,-24,76.6,12.472416,349.1,0,83,1373,0.06,13.85824
1/5/2022 15:56,-24,76.7,11.354816,347.8,0,27,1587,0.023,12.427712
1/5/2022 15:57,-23.94444444,76.8,11.757152,346.7,0,30,2031,0.02,13.947648
1/5/2022 15:58,-23.94444444,77,11.757152,347.2,0,37,2358,0.017,13.366496
1/5/2022 15:59,-23.88888889,77.1,11.310112,347.1,0,40,2562,0.024,13.008864
1/5/2022 16:00,-23.88888889,77.2,12.427712,344.3,0,57,2775,0.041,13.455904
1/5/2022 16:01,-23.83333333,77.2,11.801856,345.7,0,27,2813,0.023,12.830048
1/5/2022 16:02,-23.83333333,77.3,11.891264,346.6,0,36,2653,0.022,13.098272
1/5/2022 16:03,-23.77777778,77.2,12.51712,347.6,0,39,2583,0.034,14.260576
1/5/2022 16:04,-23.83333333,77.1,12.025376,347.6,0,43,2636,0.026,13.992352
1/5/2022 16:05,-23.88888889,77,11.84656,348,0,55,2600,0.05,13.321792
1/5/2022 16:06,-23.83333333,76.9,11.533632,351.2,0,28,2607,0.023,12.785344
1/5/2022 16:07,-23.83333333,77,10.907776,346.6,0,21,2783,0.007,12.785344
1/5/2022 16:08,-23.83333333,77.1,11.891264,349.2,0,37,3029,0.026,14.171168
1/5/2022 16:09,-23.77777778,77.1,12.427712,346.1,0,28,2951,0.035,13.85824
1/5/2022 16:10,-23.83333333,76.9,13.455904,349.1,0,60,2752,0.106,14.97584
1/5/2022 16:11,-23.88888889,76.7,12.606528,354.5,0,51,2689,0.058,14.171168
1/5/2022 16:12,-23.88888889,76.6,11.891264,358.6,0,24,2447,0.03,13.232384
1/5/2022 16:13,-23.88888889,76.6,12.114784,350.5,0,24,2280,0.025,13.545312
1/5/2022 16:14,-23.88888889,76.7,11.667744,350.4,0,37,2387,0.032,14.126464
1/5/2022 16:15,-23.88888889,76.6,12.427712,348,0,33,2570,0.047,14.171168
1/5/2022 16:16,-23.88888889,76.5,12.651232,348.6,0,47,2562,0.046,14.439392
1/5/2022 16:17,-23.88888889,76.5,11.801856,347.6,0,15,2814,0.014,12.874752
1/5/2022 16:18,-23.94444444,76.5,12.159488,348,0,33,2859,0.032,13.724128
1/5/2022 16:19,-23.94444444,76.5,11.891264,351.2,0,22,2790,0.023,13.142976
1/5/2022 16:20,-23.94444444,76.6,10.639552,352.9,0,70,2821,0.019,12.830048
1/5/2022 16:21,-23.94444444,76.8,9.790176,347.7,0,52,3036,0.005,11.84656
1/5/2022 16:22,-23.88888889,77.1,10.818368,347.2,0,66,2844,0.012,11.935968
1/5/2022 16:23,-23.88888889,77.2,9.968992,349.1,0,35,2881,0.006,10.997184
1/5/2022 16:24,-23.83333333,77.3,9.16432,346.2,0,81,3081,0.004,10.550144
1/5/2022 16:25,-23.77777778,77.5,8.851392,347.6,0,38,3334,0.003,9.879584
1/5/2022 16:26,-23.77777778,77.7,10.371328,340.5,0,31,3364,0.011,12.248896
1/5/2022 16:27,-23.77777778,77.8,12.472416,344.4,0,33,3111,0.049,14.349984
1/5/2022 16:28,-23.77777778,77.7,13.142976,343,0,50,2714,0.09,14.931136
1/5/2022 16:29,-23.83333333,77.4,12.830048,340.7,0,31,2229,0.067,13.85824
1/5/2022 16:30,-23.83333333,77.3,12.651232,342.1,0,23,1729,0.048,14.215872
1/5/2022 16:31,-23.83333333,77.4,11.488928,344.6,0,23,1433,0.016,12.561824
1/5/2022 16:32,-23.83333333,77.4,11.533632,342,0,66,1587,0.019,13.500608
1/5/2022 16:33,-23.83333333,77.5,13.142976,343.1,0,73,1556,0.095,14.5288
1/5/2022 16:34,-23.83333333,77.6,12.830048,343.2,0,27,1602,0.037,14.662912
1/5/2022 16:35,-23.83333333,77.5,11.980672,343.4,0,14,1693,0.033,13.455904
1/5/2022 16:36,-23.83333333,77.5,12.204192,341.6,0,33,1693,0.026,13.500608
1/5/2022 16:37,-23.83333333,77.6,12.427712,341.2,0,27,1540,0.046,13.590016
1/5/2022 16:38,-23.83333333,77.6,12.2936,342.8,0,27,1662,0.025,12.874752
1/5/2022 16:39,-23.77777778,77.6,10.95248,346.2,0,6,1874,0.012,12.338304
1/5/2022 16:40,-23.77777778,77.7,11.488928,346.8,0,22,2031,0.03,14.484096
1/5/2022 16:41,-23.83333333,77.6,12.025376,348.6,0,12,2032,0.051,13.366496
1/5/2022 16:42,-23.88888889,77.2,12.338304,348.8,0,18,2184,0.038,13.768832
1/5/2022 16:43,-23.88888889,77,11.891264,351.4,0,22,2252,0.026,13.590016
1/5/2022 16:44,-23.94444444,77,11.757152,348.7,0,45,2168,0.037,13.321792
1/5/2022 16:45,-23.88888889,77,11.086592,350.4,0,39,2114,0.014,12.383008
1/5/2022 16:46,-23.88888889,77.2,9.700768,345.7,0,14,2350,0.005,11.041888
1/5/2022 16:47,-23.83333333,77.3,10.907776,342.6,0,11,2563,0.008,12.785344
1/5/2022 16:48,-23.83333333,77.4,11.444224,347.9,0,25,2653,0.017,13.455904
1/5/2022 16:49,-23.83333333,77.3,11.935968,344.2,0,22,2843,0.023,13.455904
1/5/2022 16:50,-23.83333333,77.1,11.980672,347.3,0,23,2722,0.039,13.455904
